vendor,title,subsub,extraction,drying,price,size,thc_min,thc_max,cbd_max,plant_type,terpenes,lp,province,availability,assortment,available,handle,url
Ripped,Liquid Diamond Strawberry Banana 510 Thread Cartridge,Distillate Cartridges,Ethanol,,29.95,0.95g,95.000000,98.000000,6.000000,Hybrid,Terpenes May Vary,WEED ME INC,Ontario,in-store,Wholesale Only,False,ripped-in-rotation-510-thread-cartridge-ripped,https://ocs.ca/products/ripped-in-rotation-510-thread-cartridge-ripped
Riptides,Liquid Diamonds Feral Fizz - 510 Thread Cartridge,Resin Cartridges,CO2,Rack and Tray,36.20,1g,92.000000,98.000000,6.000000,Sativa Dominant,Limonene,CANADAS ISLAND GARDEN INC,Prince Edward Island,in-store,Wholesale Only,False,liquid-diamonds-feral-fizz-vp-510-thread-cartridge-riptides-feral-fizz,https://ocs.ca/products/liquid-diamonds-feral-fizz-vp-510-thread-cartridge-riptides-feral-fizz
Riptides,Liquid Diamonds Frozen Orchard - 510 Thread Cartridge,Distillate Cartridges,CO2,Rack and Tray,36.20,1g,92.000000,98.000000,6.000000,Sativa Dominant,Limonene,Canadas Island Garden Inc,Prince Edward Island,in-store,Wholesale Only,False,frozen-orchard-510-thread-cartridge-riptides,https://ocs.ca/products/frozen-orchard-510-thread-cartridge-riptides
Riptides,Liquid Diamonds Hula Hoots - 510 Thread Cartridge,Distillate Cartridges,CO2,Rack and Tray,36.20,1g,92.000000,98.000000,6.000000,Sativa Dominant,Caryophyllene,Canadas Island Garden Inc,Prince Edward Island,in-store,Wholesale Only,False,hula-hoots-510-thread-cartridge-riptides-hula-hoots,https://ocs.ca/products/hula-hoots-510-thread-cartridge-riptides-hula-hoots
Riptides,Liquid Diamonds Lime Cranfusion - 510 Thread Cartridge,Distillate Cartridges,CO2,Rack and Tray,36.20,1g,92.000000,98.000000,6.000000,Indica Dominant,Limonene,CANADAS ISLAND GARDEN INC,Prince Edward Island,in-store,Wholesale Only,False,lime-cranfusion-510-thread-cartridge-riptides-cranberry-lime,https://ocs.ca/products/lime-cranfusion-510-thread-cartridge-riptides-cranberry-lime
Roilty,Her Majesty's Melons Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,43.50,1g,81.000000,87.000000,0.600000,Hybrid,Caryophyllene,ANC INC,Quebec,in-store,Wholesale Only,False,her-majestys-melons-live-resin-510-thread-cartridge-roilty-watermelon-zkittlez,https://ocs.ca/products/her-majestys-melons-live-resin-510-thread-cartridge-roilty-watermelon-zkittlez
Royal Cannabis Supply Co.,Death Bubba Diamonds 510 Thread Cartridge,Live Cartridges,,,39.30,1g,88.000000,92.000000,0.000000,Indica Dominant,Alpha-Bisabolol,Medz Cannabis Incorporated,Ontario,in-store,Wholesale Only,False,death-bubba-diamonds-510-thread-cartridge-royal-cannabis-supply-co,https://ocs.ca/products/death-bubba-diamonds-510-thread-cartridge-royal-cannabis-supply-co
Sauce Rosin Labs,Solventless Live Rosin Cart,Rosin Cartridges,Solventless,Fresh Frozen,44.90,0.5g,68.000000,74.000000,6.000000,Blend,Terpenes May Vary,Lady Jane Cannabis Ltd.,New Brunswick,in-store,Wholesale Only,False,solventless-live-rosin-cart-sauce-rosin-labs-1,https://ocs.ca/products/solventless-live-rosin-cart-sauce-rosin-labs-1
Sensimila,THCa Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,CO2,Fresh Frozen,37.40,1g,83.000000,90.000000,3.000000,Sativa Dominant,Farnesene,Sensi Brands Ltd.,Ontario,in-store,Wholesale Only,False,thca-liquid-diamonds-510-thread-cartridge-sensimila,https://ocs.ca/products/thca-liquid-diamonds-510-thread-cartridge-sensimila
Shed Boyz,Grape Nanuk Live Resin Vape 510 Thread Cartridge,Resin Cartridges,Butane,Fresh Frozen,47.30,1g,66.000000,74.000000,8.000000,Hybrid,Alpha-Humulene,Green Mountain Health Alliance Ltd.,British Columbia,in-store,Wholesale Only,False,grape-nanuk-live-resin-vape-510-thread-cartridge-shed-boyz-grape,https://ocs.ca/products/grape-nanuk-live-resin-vape-510-thread-cartridge-shed-boyz-grape
Shed Boyz,Jungle Mints Live Resin Vape 510 Thread Cartridge,Resin Cartridges,Butane,Fresh Frozen,47.30,1g,64.000000,74.000000,8.000000,Hybrid,Alpha-Humulene,Green Mountain Health Alliance Ltd.,British Columbia,in-store,Wholesale Only,False,jungle-mints-live-resin-vape-510-thread-cartridge-shed-boyz-jungle-mints-jungle-cake-and-la-kush-cake,https://ocs.ca/products/jungle-mints-live-resin-vape-510-thread-cartridge-shed-boyz-jungle-mints-jungle-cake-and-la-kush-cake
Shed Boyz,Lemon Rush Live Resin Vape 510 Thread Cartridge,Resin Cartridges,Butane,Fresh Frozen,47.30,1g,64.000000,74.000000,8.000000,Hybrid,Alpha-Humulene,Green Mountain Health Alliance Ltd.,British Columbia,in-store,Wholesale Only,False,lemon-rush-live-resin-vape-510-thread-cartridge-shed-boyz-lemonnade-lemon-og-and-gorilla-haze,https://ocs.ca/products/lemon-rush-live-resin-vape-510-thread-cartridge-shed-boyz-lemonnade-lemon-og-and-gorilla-haze
Shed Boyz,Sugar Shed Live Resin Vape 510 Thread Cartridge,Resin Cartridges,Butane,Fresh Frozen,47.30,1g,64.000000,74.000000,0.300000,Hybrid,Alpha-Humulene,Green Mountain Health Alliance Ltd.,British Columbia,in-store,Wholesale Only,False,sugar-shed-live-resin-vape-510-thread-cartridge-shed-boyz-candy-store-lemon-berry-candy-og-and-ethos-cookies-16,https://ocs.ca/products/sugar-shed-live-resin-vape-510-thread-cartridge-shed-boyz-candy-store-lemon-berry-candy-og-and-ethos-cookies-16
Sheeesh!,SMRF Liquid Diamonds 510 Thread Cartridge,Resin Cartridges,Ethanol,Hang Dry,31.95,1g,90.000000,96.000000,6.000000,Indica Dominant,Alpha-Pinene,Culture Kizos Inc.,Quebec,in-store,Wholesale Only,False,smrf-liquid-diamonds-510-thread-cartridge-sheeesh-smrf,https://ocs.ca/products/smrf-liquid-diamonds-510-thread-cartridge-sheeesh-smrf
Sherbinskis,Pink Sherbs Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,47.00,1g,75.000000,81.000000,2.000000,Hybrid,Eudesmols,CannaPiece Corp.,Ontario,in-store,Wholesale Only,False,pink-sherbs-live-resin-510-thread-cartridge-sherbinskis,https://ocs.ca/products/pink-sherbs-live-resin-510-thread-cartridge-sherbinskis
Sherbinskis,True GLTO 33 Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,47.00,1g,74.000000,80.000000,2.000000,Hybrid,Beta-Caryophyllene,FINAL BELL Corp.,Ontario,online,Shared,False,true-glto-33-live-resin-510-thread-cartridge-sherbinskis-true-glto,https://ocs.ca/products/true-glto-33-live-resin-510-thread-cartridge-sherbinskis-true-glto
Sixty Seven Sins,67 Artisan Reserve Cured Resin 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,43.20,1g,74.000000,80.000000,1.000000,Indica Dominant,Alpha-Pinene,JNS Industries Inc.,Ontario,in-store,Wholesale Only,False,67-artisan-reserve-cured-resin-510-thread-cartridge-sixty-seven-sins,https://ocs.ca/products/67-artisan-reserve-cured-resin-510-thread-cartridge-sixty-seven-sins
Skullcrusher by RAD,Blue Razz - Melted Diamond Cartridge,Distillate Cartridges,CO2,Hang Dry,29.95,1g,92.000000,98.000000,1.000000,Indica Dominant,,Heritage Cannabis West Corporation,British Columbia,online,Shared,True,blue-razz-fuel-cell-510-thread-cartridge-rad-blue-razz,https://ocs.ca/products/blue-razz-fuel-cell-510-thread-cartridge-rad-blue-razz
Skullcrusher by RAD,Iced Orange - Melted Diamond 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,16.95,0.45g,93.000000,99.000000,1.000000,Sativa Dominant,Caryophyllene,Heritage Cannabis West Corporation,Ontario,in-store,Wholesale Only,False,iced-orange-melted-diamond-510-thread-cartridge,https://ocs.ca/products/iced-orange-melted-diamond-510-thread-cartridge
Skullcrusher by RAD,Iced Raspberry - Melted Diamond 510 Thread Cartridge,Resin Cartridges,Butane,Fresh Frozen,16.95,0.45g,93.000000,99.000000,1.000000,Hybrid,Limonene,Heritage Cannabis West Corporation,Ontario,online,Shared,True,iced-raspberry-melted-diamond-510-thread-cartridge-skullcrusher-70s-by-rad,https://ocs.ca/products/iced-raspberry-melted-diamond-510-thread-cartridge-skullcrusher-70s-by-rad
Solid Gold,Hybrid Liquid Diamonds Vape 510 Thread Cartridge - Maui Wowi,Resin Cartridges,Butane,,34.05,1g,87.000000,93.000000,5.000000,Hybrid,Terpenes May Vary,Aja Labs Inc.,British Columbia,in-store,Wholesale Only,False,hybrid-liquid-diamonds-vape-510-thread-cartridge-maui-wowi-solid-gold-maui-wowie,https://ocs.ca/products/hybrid-liquid-diamonds-vape-510-thread-cartridge-maui-wowi-solid-gold-maui-wowie
Solid Gold,INDICA LIQUID DIAMOND-PURPLE KUSH 510 THREAD CARTRIDGE,Resin Cartridges,Butane,,34.05,1g,87.000000,93.000000,5.000000,Indica Dominant,Terpenes May Vary,Aja Labs Inc.,British Columbia,in-store,Wholesale Only,False,indica-liquid-diamonds-vape-510-thread-cartridge-purple-kus-solid-gold-purple-kush,https://ocs.ca/products/indica-liquid-diamonds-vape-510-thread-cartridge-purple-kus-solid-gold-purple-kush
Solid Gold,SATIVA LIQUID DIAMOND-AMNESIA HAZE 510 THREAD CARTRIDGE,Resin Cartridges,Butane,,34.05,1g,87.000000,93.000000,5.000000,Sativa Dominant,Terpenes May Vary,Aja Labs Inc.,British Columbia,in-store,Wholesale Only,False,sativa-liquid-diamonds-vape-510-thread-cartridge-amnesia-ha-solid-gold-amnesia-haze,https://ocs.ca/products/sativa-liquid-diamonds-vape-510-thread-cartridge-amnesia-ha-solid-gold-amnesia-haze
Solid Gold Remix,HYBRID LIQUID DIAMOND-MANDARIN SUNSET 510 THREAD CARTRIDGE,Resin Cartridges,Butane,,34.05,1g,87.000000,93.000000,5.000000,Hybrid,Terpenes May Vary,Aja Labs Inc.,British Columbia,in-store,Wholesale Only,False,hybrid-liquid-diamonds-vape-510-thread-cartridge-mandarine-solid-gold-remix-mandarin-sunset,https://ocs.ca/products/hybrid-liquid-diamonds-vape-510-thread-cartridge-mandarine-solid-gold-remix-mandarin-sunset
Solid Gold Remix,Indica Liquid Diamonds Vape 510 Thread Cartridge- Vanilla Th,Resin Cartridges,Butane,,34.05,1g,89.000000,95.000000,5.000000,Indica Dominant,Terpenes May Vary,Aja Labs Inc.,British Columbia,in-store,Wholesale Only,False,indica-liquid-diamonds-vape-510-thread-cartridge-vanilla-th-solid-gold-remix-white-lightning,https://ocs.ca/products/indica-liquid-diamonds-vape-510-thread-cartridge-vanilla-th-solid-gold-remix-white-lightning
Solid Gold Remix,SATIVA LIQUID DIAMOND-LEMON DROP 510 THREAD CARTRIDGE,Resin Cartridges,Butane,,34.05,1g,87.000000,93.000000,5.000000,Sativa Dominant,Terpenes May Vary,Aja Labs Inc.,British Columbia,in-store,Wholesale Only,False,sativa-liquid-diamonds-vape-510-thread-cartridge-lemon-dro-solid-gold-remix-lemon-drop,https://ocs.ca/products/sativa-liquid-diamonds-vape-510-thread-cartridge-lemon-dro-solid-gold-remix-lemon-drop
Spinach,Blueberry Dynamite Liquid Diamonds Vape,Distillate Cartridges,Water,Hang Dry,34.95,1g,96.000000,99.000000,2.000000,Indica Dominant,,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,blueberry-dynamite-510-thread-cartridge-spinach-blueberry,https://ocs.ca/products/blueberry-dynamite-510-thread-cartridge-spinach-blueberry
Spinach,Cherry Crush Liquid Diamonds 1g Vape,Distillate Cartridges,CO2,Hang Dry,34.95,1g,96.000000,99.000000,5.000000,Hybrid,Caryophyllene,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,cherry-crush-vape-510-thread-cartridge-spinach-cherry-crush,https://ocs.ca/products/cherry-crush-vape-510-thread-cartridge-spinach-cherry-crush
Spinach,Galactic Grape 510 Thread Cartridge,Distillate Cartridges,CO2,Hang Dry,39.95,1.2g,83.300000,83.300000,6.000000,Hybrid,Limonene,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,galactic-grape-510-thread-cartridge-spinach-grape-galaxy,https://ocs.ca/products/galactic-grape-510-thread-cartridge-spinach-grape-galaxy
Spinach,Mango Tango Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,Butane,Hang Dry,34.95,1g,96.000000,99.000000,6.000000,Sativa Dominant,Caryophyllene,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,mango-tango-liquid-diamonds-510-thread-cartridge-spinach-tangie-x-true-og,https://ocs.ca/products/mango-tango-liquid-diamonds-510-thread-cartridge-spinach-tangie-x-true-og
Spinach,Orange Vanilla Twist Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,Butane,Hang Dry,34.95,1g,93.000000,99.000000,5.000000,Sativa Dominant,Limonene,PEACE NATURALS PROJECT INC.,Ontario,in-store,Wholesale Only,False,orange-vanilla-twist-liquid-diamonds-510-thread-cartridge-spinach-orange-crsh-x-blue-dream,https://ocs.ca/products/orange-vanilla-twist-liquid-diamonds-510-thread-cartridge-spinach-orange-crsh-x-blue-dream
Spinach,Pineapple Paradise Liquid Diamonds 1g Vape,Distillate Cartridges,CO2,Hang Dry,34.95,1g,96.000000,99.000000,5.000000,Sativa Dominant,,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,pineapple-paradise-510-thread-cartridge-spinach,https://ocs.ca/products/pineapple-paradise-510-thread-cartridge-spinach
Spinach,Pink Bubba Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,Butane,Hang Dry,34.95,1g,93.000000,99.000000,6.000000,Indica Dominant,Caryophyllene,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,pink-bubba-liquid-diamonds-510-thread-cartridge-spinach-pink-kush-x-bubba-kush,https://ocs.ca/products/pink-bubba-liquid-diamonds-510-thread-cartridge-spinach-pink-kush-x-bubba-kush
Spinach,Sweet Citrus Punch Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,CO2,Hang Dry,34.95,1g,93.000000,99.000000,2.000000,Sativa Dominant,Terpenes removed,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,sweet-citrus-punch-liquid-diamonds-510-thread-cartridge-spinach-sour-tangie-x-clementine,https://ocs.ca/products/sweet-citrus-punch-liquid-diamonds-510-thread-cartridge-spinach-sour-tangie-x-clementine
Spinach,Sweet Green Apple Liquid Diamonds 510 Thread Cartridge,Live Cartridges,CO2,Hang Dry,34.95,1g,93.000000,99.000000,1.000000,Sativa Dominant,Terpenes May Vary,PEACE NATURALS PROJECT INC.,Ontario,in-store,Wholesale Only,False,sweet-green-apple-liquid-diamonds-vape-spinach,https://ocs.ca/products/sweet-green-apple-liquid-diamonds-vape-spinach
Spinach,Vanilla RNTZ Liquid Diamonds 510 Thread Cartridge,Resin Cartridges,CO2,Hang Dry,34.95,1g,93.000000,99.000000,1.000000,Hybrid,Terpenes removed,PEACE NATURALS PROJECT INC.,Ontario,online,Shared,True,vanilla-rntz-liquid-diamonds-510-thread-cartridge-spinach-vanilla-kush-x-rntz,https://ocs.ca/products/vanilla-rntz-liquid-diamonds-510-thread-cartridge-spinach-vanilla-kush-x-rntz
Sticky Greens,Baja Breeze Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,CO2,Rack and Tray,38.95,1g,92.000000,98.000000,1.000000,Sativa Dominant,Limonene,ORGANIGRAM INC.,Ontario,online,Shared,True,baja-breeze-liquid-diamonds-510-thread-cartridge-sticky-greens-baja-splash,https://ocs.ca/products/baja-breeze-liquid-diamonds-510-thread-cartridge-sticky-greens-baja-splash
Sticky Greens,Blue Shark - Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,CO2,Rack and Tray,38.95,1g,92.000000,98.000000,2.000000,Sativa Dominant,Delta-Limonene,ORGANIGRAM INC.,Ontario,online,Shared,True,blue-shark-liquid-diamonds-510-thread-cartridge-sticky-greens,https://ocs.ca/products/blue-shark-liquid-diamonds-510-thread-cartridge-sticky-greens
Sticky Greens,Electric Green Frog Liquid Diamonds 97+ 510 Thread Cartridge,CO2 Cartridges,CO2,Rack and Tray,39.95,0.95g,92.500000,98.500000,2.000000,Sativa Dominant,Citral,ORGANIGRAM INC.,New Brunswick,in-store,Wholesale Only,False,electric-green-frog-pure-diamonds-97-v-510-thread-cartridge-sticky-greens,https://ocs.ca/products/electric-green-frog-pure-diamonds-97-v-510-thread-cartridge-sticky-greens
Sticky Greens,Golden CRML Liquid Diamond 510 Thread Cartridge,Resin Cartridges,CO2,Rack and Tray,41.95,0.95g,92.500000,98.500000,2.000000,Indica Dominant,Caryophyllene,ORGANIGRAM INC.,New Brunswick,online,Shared,True,golden-crml-liquid-diamond-510-thread-cartridge-sticky-greens,https://ocs.ca/products/golden-crml-liquid-diamond-510-thread-cartridge-sticky-greens
Sticky Greens,Red Razzleberry Liquid Diamond 510 Thread Cartridge,CO2 Cartridges,CO2,Rack and Tray,38.95,1g,92.000000,98.000000,6.000000,Indica Dominant,Beta-Caryophyllene,ORGANIGRAM INC.,Ontario,in-store,Wholesale Only,False,red-razzleberry-liquid-diamond-510-thread-cartridge-sticky-greens,https://ocs.ca/products/red-razzleberry-liquid-diamond-510-thread-cartridge-sticky-greens
Sticky Greens,Rocket Bomb OG Pure Diamonds 97+ Vape 510 Thread Cartridge,CO2 Cartridges,CO2,Rack and Tray,39.95,0.95g,92.500000,98.500000,2.000000,Sativa Dominant,Alpha-Pinene,ORGANIGRAM INC.,New Brunswick,in-store,Wholesale Only,False,rocket-bomb-og-pure-diamonds-97-vape-510-thread-cartridge-sticky-greens,https://ocs.ca/products/rocket-bomb-og-pure-diamonds-97-vape-510-thread-cartridge-sticky-greens
Sticky Greens,The Twizz - Liquid Diamond 510 Thread Cartridge,Distillate Cartridges,Butane,Rack and Tray,31.95,1g,92.000000,98.000000,2.000000,Sativa Dominant,Delta-Limonene,ORGANIGRAM INC.,Ontario,in-store,Wholesale Only,False,the-twizz-liquid-diamond-blend-510-thread-cartridge-sticky-greens-the-twizz,https://ocs.ca/products/the-twizz-liquid-diamond-blend-510-thread-cartridge-sticky-greens-the-twizz
Super Toast,Lime Sublime Liquid Diamonds 510 Thread Cartridge,CO2 Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Sativa Dominant,Terpenes May Vary,PURE SUNFARMS CANADA CORP.,British Columbia,in-store,Wholesale Only,False,lime-sublime-liquid-diamonds-510-thread-cartridge-super-toast,https://ocs.ca/products/lime-sublime-liquid-diamonds-510-thread-cartridge-super-toast
Super Toast,Mango Ice Liquid Diamonds 510 Thread Cartridge,CO2 Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Indica Dominant,Terpenes May Vary,PURE SUNFARMS CANADA CORP.,British Columbia,in-store,Wholesale Only,False,mango-ice-liquid-diamonds-510-thread-cartridge-super-toast,https://ocs.ca/products/mango-ice-liquid-diamonds-510-thread-cartridge-super-toast
Super Toast,Passionfruit Salute Liquid Diamonds 510 Thread Cartridge,CO2 Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Sativa Dominant,Terpenes removed,PURE SUNFARMS CANADA CORP.,British Columbia,online,Shared,True,passionfruit-salute-liquid-diamonds-510-thread-cartridge-super-toast,https://ocs.ca/products/passionfruit-salute-liquid-diamonds-510-thread-cartridge-super-toast
Super Toast,Sour Granny Apple Liquid Diamonds 510 Thread Cartridge,Live Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Sativa Dominant,Terpenes May Vary,PURE SUNFARMS CANADA CORP.,British Columbia,online,Shared,True,sour-granny-apple-liquid-diamonds-510-thread-cartridge-super-toast-god-bud-x-black-cherry-punch,https://ocs.ca/products/sour-granny-apple-liquid-diamonds-510-thread-cartridge-super-toast-god-bud-x-black-cherry-punch
Super Toast,Strawberry Ice Liquid Diamonds 510 Thread Cartridge,CO2 Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Sativa Dominant,Terpenes May Vary,PURE SUNFARMS CANADA CORP.,British Columbia,in-store,Wholesale Only,False,strawberry-ice-liquid-diamonds-510-thread-cartridge-super-toast,https://ocs.ca/products/strawberry-ice-liquid-diamonds-510-thread-cartridge-super-toast
Super Toast,Tropical Smoothie Liquid Diamonds 510 Thread Cartridge,Live Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Sativa Dominant,Terpenes May Vary,PURE SUNFARMS CANADA CORP.,British Columbia,in-store,Wholesale Only,False,tropical-smoothie-liquid-diamonds-510-thread-cartridge-super-toast,https://ocs.ca/products/tropical-smoothie-liquid-diamonds-510-thread-cartridge-super-toast
Super Toast,Watermelon Liquid Diamonds Vape,CO2 Cartridges,CO2,Hang Dry,39.95,1g,93.000000,99.000000,1.000000,Indica Dominant,Terpenes removed,PURE SUNFARMS CANADA CORP.,British Columbia,online,Shared,True,watermelon-felon-liquid-diamonds-510-thread-cartridge-super-toast,https://ocs.ca/products/watermelon-felon-liquid-diamonds-510-thread-cartridge-super-toast
Syrup,Little Tokyo Live Terp Syrup 510 Thread Cartridge,Live Cartridges,Butane,Rack and Tray,59.90,2g,50.000000,50.000000,18.000000,Hybrid,Linalool,Leisure Club Inc.,Ontario,in-store,Wholesale Only,False,little-tokyo-live-terp-syrup-510-thread-cartridge-syrup-little-tokyo,https://ocs.ca/products/little-tokyo-live-terp-syrup-510-thread-cartridge-syrup-little-tokyo
Syrup,Velvet Lightning Live Terp Syrup Cartridge,Live Cartridges,Butane,Rack and Tray,28.50,0.95g,68.000000,74.000000,1.000000,Indica Dominant,Caryophyllene,Leisure Club Inc.,Ontario,in-store,Wholesale Only,False,velvet-lightning-live-terp-syrup-cartridge-syrup-velvet-lightning,https://ocs.ca/products/velvet-lightning-live-terp-syrup-cartridge-syrup-velvet-lightning
Tasty's,Cherry Liquid Diamond 510 Vape,Distillate Cartridges,,,40.95,1.2g,80.000000,83.000000,1.000000,Indica Dominant,Beta-Caryophyllene,,,in-store,Wholesale Only,False,cherry-liquid-diamond-510-vape-tastys-cherry,https://ocs.ca/products/cherry-liquid-diamond-510-vape-tastys-cherry
The Goo!,GOO-CART! Live Rosin Vape 510 Thread Cartridge,Rosin Cartridges,Water,Fresh Frozen,33.00,0.5g,67.000000,73.000000,5.000000,Hybrid,Terpenes May Vary,2400753 Alberta Ltd. d.b.a. Crop Circle Cannabis,British Columbia,in-store,Wholesale Only,False,goo-cart-live-rosin-vape-510-thread-cartridge-the-goo,https://ocs.ca/products/goo-cart-live-rosin-vape-510-thread-cartridge-the-goo
The Loud Plug,Apple Frtz 96+ Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,CO2,Hang Dry,34.40,1g,96.000000,99.000000,6.000000,Hybrid,Alpha-Humulene,Canadian Clinical Cannabinoids Inc.,Ontario,in-store,Wholesale Only,False,apple-fritter-liquid-diamonds-510-thread-cartridge-96-the-loud-plug,https://ocs.ca/products/apple-fritter-liquid-diamonds-510-thread-cartridge-96-the-loud-plug
The Loud Plug,Cocolicious Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,CO2,Hang Dry,38.30,1.2g,77.000000,83.000000,6.000000,Hybrid,Myrcene,Canadian Clinical Cannabinoids Inc.,Ontario,in-store,Wholesale Only,False,cocolicious-510-thread-cartridge-the-loud-plug-dulce-de-leche,https://ocs.ca/products/cocolicious-510-thread-cartridge-the-loud-plug-dulce-de-leche
The Loud Plug,Drippyz Coco Freeze Liquid Diamonds 510 Thread Cartridge,Live Cartridges,CO2,Hang Dry,36.35,1g,96.000000,99.000000,10.000000,Hybrid,Alpha-Humulene,Canadian Clinical Cannabinoids Inc.,Ontario,in-store,Wholesale Only,False,pina-colada-liquid-diamonds-510-thread-cartridge-the-loud-plug-gelato,https://ocs.ca/products/pina-colada-liquid-diamonds-510-thread-cartridge-the-loud-plug-gelato
The Loud Plug,Exotic Gas Live Resin 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,43.20,1g,83.000000,89.000000,5.000000,Indica Dominant,Alpha-Myrcene,Canadian Clinical Cannabinoids Inc.,Ontario,online,Shared,True,exotic-gas-live-resin-510-thread-cartridge-the-loud-plug-pink-cookies,https://ocs.ca/products/exotic-gas-live-resin-510-thread-cartridge-the-loud-plug-pink-cookies
The Loud Plug,Frosted Swirl Live Resin 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,43.20,1g,83.000000,89.000000,5.000000,Indica Dominant,Alpha-Humulene,Canadian Clinical Cannabinoids Inc.,Ontario,online,Shared,True,banana-cream-pie-live-resin-510-thread-cartridge-terp-gush-banana-kush,https://ocs.ca/products/banana-cream-pie-live-resin-510-thread-cartridge-terp-gush-banana-kush
The Loud Plug,Lemon GLTO Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,36.35,1g,83.000000,89.000000,10.000000,Indica Dominant,Alpha-Humulene,Canadian Clinical Cannabinoids Inc.,Ontario,in-store,Wholesale Only,False,lemon-glto-live-resin-510-thread-cartridge-the-loud-plug-gsc-x-cherry-pie,https://ocs.ca/products/lemon-glto-live-resin-510-thread-cartridge-the-loud-plug-gsc-x-cherry-pie
The Loud Plug,Terp Gush Lemon Sherb 510 Vape,Live Cartridges,Butane,Fresh Frozen,33.40,1g,83.000000,89.000000,5.000000,Hybrid,Alpha-Humulene,Canadian Clinical Cannabinoids Inc.,Ontario,in-store,Wholesale Only,False,lemon-fantasy-live-resin-510-thread-cartridge-terp-gush-lemon-cookies,https://ocs.ca/products/lemon-fantasy-live-resin-510-thread-cartridge-terp-gush-lemon-cookies
The Loud Plug,Venom OG Live Resin Cart,Live Cartridges,Butane,Fresh Frozen,54.05,1g,82.000000,88.000000,6.000000,Indica Dominant,Limonene,Canadian Clinical Cannabinoids Inc.,Ontario,online,Shared,True,venom-og-live-resin-cart-the-loud-plug-venom-og-x-trainwreck,https://ocs.ca/products/venom-og-live-resin-cart-the-loud-plug-venom-og-x-trainwreck
Tribal,Bubble Up Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Hang Dry,44.95,1g,73.000000,79.000000,0.000000,Indica Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,bubble-up-live-resin-510-thread-cartridge-tribal-bubble-up,https://ocs.ca/products/bubble-up-live-resin-510-thread-cartridge-tribal-bubble-up
Tribal,Cuban Linx Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,44.95,1g,74.000000,80.000000,1.000000,Sativa Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,cuban-linx-live-resin-510-thread-cartridge-tribal,https://ocs.ca/products/cuban-linx-live-resin-510-thread-cartridge-tribal
Tribal,G Mint Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Hang Dry,44.95,1g,72.000000,78.000000,2.000000,Indica Dominant,,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,g-mint-live-resin-510-thread-cartridge-tribal,https://ocs.ca/products/g-mint-live-resin-510-thread-cartridge-tribal
Tribal,GT Live Resin 510 Vape,Live Cartridges,Butane,Hang Dry,44.95,1g,83.000000,89.000000,6.000000,Indica Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,in-store,Wholesale Only,False,gran-turismo-live-resin-510-thread-cartridge-tribal-motorbreath-x-lemon-cherry-gelato,https://ocs.ca/products/gran-turismo-live-resin-510-thread-cartridge-tribal-motorbreath-x-lemon-cherry-gelato
